age,workclass,fnlwgt,education,education-level,marital,occupation,relationship,race,sex,capital-gain,capital,hours,native,income
0,Local-gov,1,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,0,United-States,0
1,Local-gov,1,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,1,United-States,1
0,?,1,Some-college,10,Never-married,?,Own-child,White,Female,0,0,0,United-States,0
0,Private,1,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,0,Canada,0
1,Private,1,1st-4th,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,Cuba,0
0,Self-emp-inc,1,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,0
1,Self-emp-not-inc,1,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,1
0,?,0,Assoc-voc,11,Married-civ-spouse,?,Wife,White,Female,0,0,0,United-States,1
0,Private,0,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,0
0,Private,0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,0
0,Private,0,Bachelors,13,Divorced,Tech-support,Unmarried,White,Male,0,0,0,United-States,0
0,Self-emp-not-inc,1,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,White,Female,0,0,0,United-States,0
1,Local-gov,0,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0,United-States,1
0,Private,1,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,1,United-States,0
1,Private,0,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,0
1,Self-emp-not-inc,0,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,0
0,Private,1,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Female,0,0,0,United-States,0
1,?,0,7th-8th,4,Never-married,?,Not-in-family,White,Male,0,0,0,United-States,0
0,Private,0,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,0
1,Self-emp-not-inc,1,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,0
1,Private,1,1st-4th,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0,Puerto-Rico,0
0,?,0,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,0,United-States,1
0,Private,1,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,0,0,1,United-States,1
1,State-gov,1,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,0
1,Private,0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,1,United-States,1
0,Local-gov,0,9th,5,Never-married,Other-service,Own-child,Black,Male,0,0,0,United-States,0
0,Self-emp-not-inc,1,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,0,United-States,0
1,Private,1,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,0
0,Private,1,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,594,0,1,Germany,0
1,Private,1,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,1
0,Self-emp-not-inc,0,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,0
0,Private,0,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Female,0,0,1,United-States,0
1,Self-emp-inc,0,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,0
0,Private,0,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,0
0,Private,1,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,Mexico,0
1,Private,0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,0
1,Private,0,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,0
1,Private,0,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,0,?,0
0,Private,1,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,1
0,Private,0,Assoc-voc,11,Never-married,Tech-support,Own-child,White,Male,0,0,0,United-States,0
0,Private,0,Assoc-voc,11,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,0,United-States,0
1,Federal-gov,0,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0,United-States,0
1,Private,0,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Male,0,0,1,United-States,0
0,Private,1,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,1,United-States,0
1,Private,1,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,1,United-States,1
0,Private,0,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,0
0,Private,1,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,1564,0,United-States,1
0,Private,1,7th-8th,4,Divorced,Transport-moving,Not-in-family,White,Male,0,0,0,United-States,0
1,Private,1,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,0
0,Private,0,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0,United-States,0
1,?,1,Assoc-voc,11,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,2129,0,Poland,0
1,Private,1,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,0,United-States,1
0,Private,0,Bachelors,13,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,0,United-States,0
1,?,0,5th-6th,3,Widowed,?,Not-in-family,White,Female,0,0,0,United-States,0
0,Private,1,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,0
1,Private,0,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,1762,0,United-States,0
0,Private,0,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,0
0,Private,0,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,0
0,Private,1,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,1
0,Private,0,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,0,United-States,0
0,Private,1,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,1,United-States,0
1,Private,1,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,1,Cuba,0
1,Private,0,10th,6,Never-married,Farming-fishing,Unmarried,White,Male,0,0,0,United-States,0
1,Private,1,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,8614,0,1,United-States,1
0,Private,1,11th,7,Never-married,Other-service,Own-child,Black,Female,0,0,0,United-States,0
0,Private,0,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0,United-States,1
1,Private,0,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,0,Ireland,0
1,Private,0,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,0,Puerto-Rico,0
1,Federal-gov,0,Masters,14,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,15024,0,0,United-States,1
1,Private,1,10th,6,Divorced,Prof-specialty,Unmarried,White,Male,14344,0,1,United-States,1
0,Private,1,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,0,United-States,0
0,Private,1,11th,7,Never-married,Transport-moving,Own-child,White,Male,0,0,0,United-States,0
0,Private,0,11th,7,Never-married,Other-service,Other-relative,Black,Male,0,0,0,United-States,0
0,Private,0,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,0
1,Private,1,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,0
0,Private,1,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1848,0,Peru,1
0,Private,0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,0
1,Private,1,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,1980,0,United-States,0
0,Private,1,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,0
0,Private,1,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,0,United-States,0
1,State-gov,0,1st-4th,2,Married-civ-spouse,Farming-fishing,Husband,Other,Male,0,0,1,Columbia,0
0,Private,0,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,0,United-States,0
1,Private,0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,1
0,Self-emp-not-inc,1,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,0
0,Private,1,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,0,United-States,0
1,Private,1,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,0,United-States,0
1,Self-emp-not-inc,0,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,0
0,Self-emp-not-inc,0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,0
0,Private,1,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,0,United-States,0
0,Local-gov,1,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,0,United-States,0
1,Local-gov,0,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,0
1,Private,1,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,1408,0,United-States,0
1,Private,1,HS-grad,9,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,0,United-States,0
0,Self-emp-not-inc,0,Some-college,10,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,0,United-States,1
0,Private,0,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,0,United-States,0
0,Private,1,Some-college,10,Never-married,Sales,Own-child,Other,Female,0,0,0,United-States,0
1,Private,0,Some-college,10,Divorced,Adm-clerical,Unmarried,Other,Female,0,0,0,United-States,0
1,Local-gov,0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,0
1,?,0,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,0,United-States,0
0,Private,1,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,0,United-States,0
0,Without-pay,0,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,0
0,Private,1,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,Black,Female,0,0,0,Haiti,0
0,Private,1,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,0,0,0,United-States,0
0,Private,0,HS-grad,9,Married-spouse-absent,Other-service,Own-child,Black,Male,0,0,0,Jamaica,0
1,Private,0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,1,United-States,1
0,Private,1,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,0
1,Private,1,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0,0,0,United-States,0
0,Private,0,12th,8,Never-married,Transport-moving,Unmarried,White,Male,0,0,0,United-States,0
0,Private,0,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,0
1,Federal-gov,1,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,India,1
1,Private,1,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,0,United-States,0
0,Private,0,12th,8,Separated,Prof-specialty,Own-child,White,Female,1055,0,0,United-States,0
1,Self-emp-not-inc,1,Some-college,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,0,United-States,0
0,State-gov,1,Some-college,10,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,0,United-States,0
0,Self-emp-not-inc,0,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,0,United-States,0
1,?,1,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,0,United-States,1
0,Private,0,Some-college,10,Separated,Other-service,Own-child,White,Female,0,0,0,United-States,0
0,?,0,HS-grad,9,Separated,?,Unmarried,White,Female,0,0,0,United-States,0
1,Private,0,HS-grad,9,Separated,Sales,Unmarried,White,Female,0,0,0,United-States,0
0,Private,1,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,0
1,Self-emp-not-inc,1,Some-college,10,Separated,Other-service,Unmarried,Black,Female,0,0,1,United-States,0
0,Private,1,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0,United-States,0
0,Private,0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,1,United-States,1
0,Self-emp-not-inc,0,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,0
0,Private,0,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,1590,0,United-States,0
0,Private,1,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,0
1,Private,0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,0
0,Private,0,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,1,El-Salvador,0
1,Private,1,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,1,United-States,0
0,Private,1,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,0
0,Local-gov,0,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,White,Female,0,0,0,United-States,0
1,Private,0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,1
0,?,1,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,0,United-States,0
0,Self-emp-not-inc,1,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,0
0,?,0,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,0,United-States,0
1,Private,0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,0
1,Private,0,Some-college,10,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,0,United-States,0
1,Private,1,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,Germany,1
0,Private,0,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,0,United-States,0
0,Self-emp-not-inc,1,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,0,United-States,0
0,Private,0,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,0,United-States,0
0,Private,1,Some-college,10,Divorced,Craft-repair,Own-child,White,Male,0,0,0,United-States,0
0,State-gov,1,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,0,United-States,0
1,State-gov,1,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0,United-States,1
0,Local-gov,0,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,0
0,Private,0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,1,United-States,1
0,Private,1,HS-grad,9,Never-married,Tech-support,Not-in-family,Black,Female,0,0,0,United-States,0
0,Private,1,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,0,United-States,1
1,Private,1,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,0
0,Private,0,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,1,United-States,0
1,Private,0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,1
0,Private,1,11th,7,Married-spouse-absent,Craft-repair,Not-in-family,Black,Male,0,0,0,United-States,0
0,Private,1,5th-6th,3,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,0,Honduras,0
0,Private,1,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,1,United-States,0
0,Private,0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,0
0,Private,1,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,0
0,Private,1,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,1,United-States,0
1,Private,1,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,Black,Female,0,0,0,United-States,0
0,State-gov,1,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,United-States,0
1,Federal-gov,0,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,0
1,Private,1,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,1
0,Private,1,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,0,United-States,0
1,?,0,Assoc-voc,11,Married-civ-spouse,?,Husband,White,Male,0,0,0,United-States,0
0,Private,1,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,0
0,Self-emp-inc,0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,1
0,Local-gov,0,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,0,0,1,United-States,0
0,Private,0,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,0,United-States,0
0,Private,1,Bachelors,13,Never-married,Transport-moving,Own-child,White,Male,0,0,0,United-States,0
1,Private,0,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,1,United-States,1
0,Private,0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2885,0,0,United-States,0
0,?,1,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,0,United-States,0
1,Private,1,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,0
0,Private,1,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,0,United-States,0
0,Private,1,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,1,United-States,0
1,Private,1,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,0,United-States,0
0,?,0,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,0,United-States,0
1,Private,1,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,0
1,Private,0,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,0,United-States,0
1,Self-emp-inc,1,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,1,United-States,0
0,Private,1,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,0
1,Private,0,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0,United-States,0
1,Self-emp-not-inc,1,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0,United-States,0
0,Local-gov,1,11th,7,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,0,United-States,0
1,State-gov,1,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,0
0,Private,0,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,1,United-States,0
0,Private,0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,0
0,Local-gov,1,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0,United-States,0
1,Private,1,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,1
1,Private,1,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,0
1,Self-emp-not-inc,1,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,0
0,Private,0,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0,United-States,1
0,Private,1,5th-6th,3,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,0,Dominican-Republic,0
1,Private,1,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,0
1,Self-emp-inc,1,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1977,1,United-States,1
1,Self-emp-inc,1,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,0
1,Private,1,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,1
0,Federal-gov,0,Some-college,10,Never-married,Armed-Forces,Other-relative,White,Male,0,0,0,United-States,0
1,State-gov,1,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,0
